  0.143052E+02 -0.755560E+00 -0.700739E+00 -0.685402E+00 -0.338659E+00 -0.226949E+00 -0.212101E+00 -0.205754E+00 -0.196801E+00 -0.175607E+00 -0.164247E+00 -0.140697E+00 -0.131346E+00 -0.113874E+00 -0.989784E-01 -0.891074E-01 -0.827875E-01 -0.787790E-01 -0.661352E-01 -0.249319E-01  0.165999E-01  0.599839E-01  0.652946E-01  0.844517E-01  0.100491E+00  0.114327E+00  0.123898E+00  0.138073E+00  0.155665E+00  0.161403E+00  0.171663E+00  0.182008E+00
  0.148404E+02 -0.755628E+00 -0.700663E+00 -0.685397E+00 -0.338490E+00 -0.227412E+00 -0.212441E+00 -0.205599E+00 -0.197471E+00 -0.175483E+00 -0.163598E+00 -0.140185E+00 -0.131676E+00 -0.113647E+00 -0.989294E-01 -0.896722E-01 -0.832738E-01 -0.779276E-01 -0.653640E-01 -0.261747E-01  0.154725E-01  0.474391E-01  0.683365E-01  0.876721E-01  0.103004E+00  0.118881E+00  0.128410E+00  0.148825E+00  0.154543E+00  0.170610E+00  0.179348E+00  0.183890E+00
  0.149220E+02 -0.755657E+00 -0.700643E+00 -0.685413E+00 -0.337688E+00 -0.228232E+00 -0.213190E+00 -0.206032E+00 -0.197058E+00 -0.174647E+00 -0.163631E+00 -0.140144E+00 -0.132278E+00 -0.113814E+00 -0.990606E-01 -0.898484E-01 -0.853143E-01 -0.777722E-01 -0.645810E-01 -0.242167E-01  0.117738E-01  0.415416E-01  0.731362E-01  0.908447E-01  0.111819E+00  0.120039E+00  0.129101E+00  0.143858E+00  0.153813E+00  0.171225E+00  0.173187E+00  0.196361E+00
  0.150036E+02 -0.755669E+00 -0.700628E+00 -0.685416E+00 -0.337206E+00 -0.229333E+00 -0.214353E+00 -0.206574E+00 -0.196043E+00 -0.173645E+00 -0.163188E+00 -0.140790E+00 -0.131711E+00 -0.114095E+00 -0.993000E-01 -0.897454E-01 -0.864564E-01 -0.780742E-01 -0.633583E-01 -0.214258E-01  0.829987E-02  0.415303E-01  0.769316E-01  0.968758E-01  0.106103E+00  0.119527E+00  0.128209E+00  0.144693E+00  0.155005E+00  0.165149E+00  0.179697E+00  0.187423E+00
  0.150853E+02 -0.755657E+00 -0.700627E+00 -0.685405E+00 -0.337342E+00 -0.229963E+00 -0.215351E+00 -0.206800E+00 -0.195062E+00 -0.173052E+00 -0.162774E+00 -0.141322E+00 -0.130626E+00 -0.114107E+00 -0.993985E-01 -0.895539E-01 -0.866300E-01 -0.785348E-01 -0.622450E-01 -0.185495E-01  0.607149E-02  0.475890E-01  0.780202E-01  0.935739E-01  0.101428E+00  0.119476E+00  0.123977E+00  0.142453E+00  0.154719E+00  0.172223E+00  0.178662E+00  0.186740E+00
  0.151669E+02 -0.755628E+00 -0.700640E+00 -0.685385E+00 -0.338034E+00 -0.229665E+00 -0.215607E+00 -0.206629E+00 -0.194636E+00 -0.173071E+00 -0.162827E+00 -0.140936E+00 -0.130147E+00 -0.113977E+00 -0.992985E-01 -0.892416E-01 -0.861190E-01 -0.790748E-01 -0.620250E-01 -0.164835E-01  0.685047E-02  0.587276E-01  0.777979E-01  0.856670E-01  0.947721E-01  0.113490E+00  0.127359E+00  0.132305E+00  0.149231E+00  0.162264E+00  0.173108E+00  0.187023E+00
  0.152485E+02 -0.755599E+00 -0.700659E+00 -0.685369E+00 -0.338858E+00 -0.228731E+00 -0.214869E+00 -0.206246E+00 -0.195008E+00 -0.173686E+00 -0.163035E+00 -0.140222E+00 -0.130337E+00 -0.113946E+00 -0.991330E-01 -0.888918E-01 -0.848274E-01 -0.795067E-01 -0.629233E-01 -0.173968E-01  0.115682E-01  0.689309E-01  0.754662E-01  0.806903E-01  0.934844E-01  0.105964E+00  0.117112E+00  0.129776E+00  0.142463E+00  0.160596E+00  0.175148E+00  0.179146E+00
  0.153301E+02 -0.755587E+00 -0.700674E+00 -0.685366E+00 -0.339318E+00 -0.227800E+00 -0.213518E+00 -0.205871E+00 -0.196002E+00 -0.174669E+00 -0.163145E+00 -0.140059E+00 -0.130577E+00 -0.113928E+00 -0.990341E-01 -0.889231E-01 -0.825817E-01 -0.797027E-01 -0.643136E-01 -0.213796E-01  0.166923E-01  0.641701E-01  0.735579E-01  0.824405E-01  0.952626E-01  0.105968E+00  0.114041E+00  0.130759E+00  0.148881E+00  0.157249E+00  0.167575E+00  0.179628E+00
  0.154117E+02 -0.755599E+00 -0.700675E+00 -0.685378E+00 -0.339160E+00 -0.227281E+00 -0.212506E+00 -0.205606E+00 -0.197025E+00 -0.175484E+00 -0.163311E+00 -0.140251E+00 -0.130911E+00 -0.113771E+00 -0.989704E-01 -0.892722E-01 -0.816037E-01 -0.790114E-01 -0.653261E-01 -0.253471E-01  0.179106E-01  0.574047E-01  0.667100E-01  0.869358E-01  0.929390E-01  0.114036E+00  0.130424E+00  0.136185E+00  0.147586E+00  0.158604E+00  0.173817E+00  0.185492E+00
  0.159470E+02 -0.755804E+00 -0.700465E+00 -0.685387E+00 -0.337626E+00 -0.229447E+00 -0.214379E+00 -0.205894E+00 -0.197948E+00 -0.174241E+00 -0.161577E+00 -0.138770E+00 -0.132878E+00 -0.113340E+00 -0.990059E-01 -0.906881E-01 -0.862101E-01 -0.768703E-01 -0.621519E-01 -0.252760E-01  0.111831E-01  0.313126E-01  0.702938E-01  0.895305E-01  0.117088E+00  0.123438E+00  0.135610E+00  0.157468E+00  0.167302E+00  0.169209E+00  0.186649E+00  0.194620E+00
  0.160286E+02 -0.755832E+00 -0.700445E+00 -0.685403E+00 -0.336798E+00 -0.230278E+00 -0.215007E+00 -0.206452E+00 -0.197600E+00 -0.173653E+00 -0.161069E+00 -0.139000E+00 -0.133444E+00 -0.113583E+00 -0.992308E-01 -0.905559E-01 -0.876772E-01 -0.768300E-01 -0.614166E-01 -0.240957E-01  0.804797E-02  0.279802E-01  0.709175E-01  0.970957E-01  0.115373E+00  0.128575E+00  0.143260E+00  0.155468E+00  0.161412E+00  0.171227E+00  0.190282E+00  0.199242E+00
  0.161102E+02 -0.755820E+00 -0.700444E+00 -0.685392E+00 -0.336943E+00 -0.230888E+00 -0.215825E+00 -0.206789E+00 -0.196787E+00 -0.173061E+00 -0.160422E+00 -0.139696E+00 -0.132418E+00 -0.113587E+00 -0.993326E-01 -0.902637E-01 -0.879233E-01 -0.773510E-01 -0.604531E-01 -0.219815E-01  0.736422E-02  0.310373E-01  0.726565E-01  0.988584E-01  0.111914E+00  0.125894E+00  0.137772E+00  0.150670E+00  0.156653E+00  0.173690E+00  0.182096E+00  0.196882E+00
  0.161918E+02 -0.755775E+00 -0.700462E+00 -0.685359E+00 -0.337977E+00 -0.230772E+00 -0.216409E+00 -0.206663E+00 -0.196004E+00 -0.172718E+00 -0.160383E+00 -0.139554E+00 -0.131087E+00 -0.113367E+00 -0.992148E-01 -0.900057E-01 -0.870457E-01 -0.782166E-01 -0.597911E-01 -0.190292E-01  0.890142E-02  0.401808E-01  0.743210E-01  0.955066E-01  0.102682E+00  0.119926E+00  0.125498E+00  0.141921E+00  0.152698E+00  0.166951E+00  0.178366E+00  0.183509E+00
  0.162735E+02 -0.755722E+00 -0.700488E+00 -0.685325E+00 -0.339279E+00 -0.230109E+00 -0.216224E+00 -0.206316E+00 -0.195700E+00 -0.172759E+00 -0.160734E+00 -0.138917E+00 -0.130190E+00 -0.113408E+00 -0.990566E-01 -0.896047E-01 -0.852982E-01 -0.791273E-01 -0.599891E-01 -0.167874E-01  0.125671E-01  0.534857E-01  0.713827E-01  0.922980E-01  0.984532E-01  0.104656E+00  0.119597E+00  0.129619E+00  0.141078E+00  0.162110E+00  0.179409E+00  0.182344E+00
  0.163551E+02 -0.755693E+00 -0.700507E+00 -0.685309E+00 -0.340075E+00 -0.229422E+00 -0.215278E+00 -0.206022E+00 -0.196048E+00 -0.173224E+00 -0.160968E+00 -0.138718E+00 -0.129813E+00 -0.113621E+00 -0.990327E-01 -0.894007E-01 -0.829101E-01 -0.797943E-01 -0.609765E-01 -0.180917E-01  0.174342E-01  0.598233E-01  0.719692E-01  0.844349E-01  0.957574E-01  0.104049E+00  0.109755E+00  0.131725E+00  0.136928E+00  0.157703E+00  0.169894E+00  0.184476E+00
  0.164367E+02 -0.755705E+00 -0.700508E+00 -0.685321E+00 -0.339921E+00 -0.228997E+00 -0.214339E+00 -0.205803E+00 -0.196814E+00 -0.173961E+00 -0.161148E+00 -0.138959E+00 -0.130109E+00 -0.113597E+00 -0.990141E-01 -0.897264E-01 -0.817617E-01 -0.794233E-01 -0.620334E-01 -0.221266E-01  0.192303E-01  0.529069E-01  0.675569E-01  0.853877E-01  0.994142E-01  0.111395E+00  0.120642E+00  0.130965E+00  0.139795E+00  0.154577E+00  0.167341E+00  0.195231E+00
  0.165183E+02 -0.755751E+00 -0.700491E+00 -0.685353E+00 -0.338914E+00 -0.228966E+00 -0.214070E+00 -0.205667E+00 -0.197584E+00 -0.174429E+00 -0.161466E+00 -0.139019E+00 -0.131285E+00 -0.113348E+00 -0.989329E-01 -0.903287E-01 -0.837553E-01 -0.777254E-01 -0.624325E-01 -0.249656E-01  0.159482E-01  0.403590E-01  0.693539E-01  0.838004E-01  0.113657E+00  0.120234E+00  0.126175E+00  0.139780E+00  0.147377E+00  0.169871E+00  0.176565E+00  0.197376E+00
  0.170535E+02 -0.755978E+00 -0.700269E+00 -0.685376E+00 -0.336737E+00 -0.231438E+00 -0.216050E+00 -0.206442E+00 -0.198398E+00 -0.173384E+00 -0.158760E+00 -0.137498E+00 -0.134450E+00 -0.112975E+00 -0.991721E-01 -0.912759E-01 -0.887439E-01 -0.761189E-01 -0.588288E-01 -0.250745E-01  0.878931E-02  0.205165E-01  0.643672E-01  0.940348E-01  0.122949E+00  0.125190E+00  0.152061E+00  0.167358E+00  0.178558E+00  0.186152E+00  0.198408E+00  0.204984E+00
  0.171352E+02 -0.755982E+00 -0.700263E+00 -0.685377E+00 -0.336533E+00 -0.231847E+00 -0.216415E+00 -0.206754E+00 -0.198106E+00 -0.173098E+00 -0.158221E+00 -0.137884E+00 -0.134368E+00 -0.113023E+00 -0.992574E-01 -0.910774E-01 -0.892123E-01 -0.762696E-01 -0.583617E-01 -0.243986E-01  0.810735E-02  0.203770E-01  0.647277E-01  0.949325E-01  0.124096E+00  0.130904E+00  0.149219E+00  0.159123E+00  0.171602E+00  0.186765E+00  0.201116E+00  0.208285E+00
  0.172168E+02 -0.755937E+00 -0.700280E+00 -0.685345E+00 -0.337575E+00 -0.231795E+00 -0.216808E+00 -0.206659E+00 -0.197471E+00 -0.172687E+00 -0.158174E+00 -0.138183E+00 -0.132619E+00 -0.112777E+00 -0.991377E-01 -0.910414E-01 -0.881496E-01 -0.770839E-01 -0.578540E-01 -0.224521E-01  0.111704E-01  0.266605E-01  0.667105E-01  0.934746E-01  0.109471E+00  0.127356E+00  0.144263E+00  0.153152E+00  0.160008E+00  0.174142E+00  0.189069E+00  0.196149E+00
  0.172984E+02 -0.755868E+00 -0.700312E+00 -0.685298E+00 -0.339221E+00 -0.231350E+00 -0.216858E+00 -0.206349E+00 -0.196892E+00 -0.172338E+00 -0.158577E+00 -0.137867E+00 -0.130709E+00 -0.112761E+00 -0.989526E-01 -0.908072E-01 -0.859077E-01 -0.782582E-01 -0.576840E-01 -0.196581E-01  0.163618E-01  0.384301E-01  0.667660E-01  0.881618E-01  0.102252E+00  0.111448E+00  0.133177E+00  0.139997E+00  0.152865E+00  0.161064E+00  0.178275E+00  0.195516E+00
  0.173800E+02 -0.755815E+00 -0.700337E+00 -0.685264E+00 -0.340490E+00 -0.230894E+00 -0.216358E+00 -0.206128E+00 -0.196718E+00 -0.172207E+00 -0.158919E+00 -0.137655E+00 -0.129430E+00 -0.113056E+00 -0.989507E-01 -0.903936E-01 -0.833267E-01 -0.792843E-01 -0.580656E-01 -0.179804E-01  0.214427E-01  0.517828E-01  0.631010E-01  0.851787E-01  0.897453E-01  0.108997E+00  0.117129E+00  0.136566E+00  0.148740E+00  0.157299E+00  0.169140E+00  0.188526E+00
  0.174617E+02 -0.755810E+00 -0.700343E+00 -0.685263E+00 -0.340673E+00 -0.230638E+00 -0.215772E+00 -0.206014E+00 -0.196982E+00 -0.172510E+00 -0.159055E+00 -0.137792E+00 -0.129270E+00 -0.113184E+00 -0.989976E-01 -0.904048E-01 -0.820195E-01 -0.795122E-01 -0.587075E-01 -0.195259E-01  0.235891E-01  0.512410E-01  0.636555E-01  0.803379E-01  0.900205E-01  0.112924E+00  0.121217E+00  0.134503E+00  0.144762E+00  0.152835E+00  0.169593E+00  0.193113E+00
  0.175433E+02 -0.755856E+00 -0.700326E+00 -0.685295E+00 -0.339677E+00 -0.230631E+00 -0.215611E+00 -0.205931E+00 -0.197524E+00 -0.173080E+00 -0.159154E+00 -0.137965E+00 -0.130396E+00 -0.112959E+00 -0.989460E-01 -0.909140E-01 -0.838817E-01 -0.781043E-01 -0.590784E-01 -0.225734E-01  0.199790E-01  0.383371E-01  0.664777E-01  0.791682E-01  0.109034E+00  0.116688E+00  0.129216E+00  0.139945E+00  0.146018E+00  0.158286E+00  0.181691E+00  0.199890E+00
  0.176249E+02 -0.755925E+00 -0.700295E+00 -0.685342E+00 -0.338051E+00 -0.230918E+00 -0.215781E+00 -0.206050E+00 -0.198130E+00 -0.173415E+00 -0.159147E+00 -0.137858E+00 -0.132459E+00 -0.112792E+00 -0.989838E-01 -0.913425E-01 -0.867649E-01 -0.767567E-01 -0.590774E-01 -0.245384E-01  0.134616E-01  0.268643E-01  0.657618E-01  0.873875E-01  0.117700E+00  0.121259E+00  0.136590E+00  0.159816E+00  0.164873E+00  0.177423E+00  0.189614E+00  0.198783E+00
  0.186150E+02 -0.756050E+00 -0.700189E+00 -0.685372E+00 -0.336364E+00 -0.232255E+00 -0.216690E+00 -0.206739E+00 -0.198574E+00 -0.173119E+00 -0.157325E+00 -0.136986E+00 -0.135342E+00 -0.112778E+00 -0.992214E-01 -0.915008E-01 -0.897150E-01 -0.758477E-01 -0.574155E-01 -0.251943E-01  0.865589E-02  0.164402E-01  0.612635E-01  0.922873E-01  0.124728E+00  0.137202E+00  0.150007E+00  0.171199E+00  0.185371E+00  0.199644E+00  0.203015E+00  0.216818E+00
  0.186966E+02 -0.756021E+00 -0.700202E+00 -0.685352E+00 -0.337059E+00 -0.232086E+00 -0.216716E+00 -0.206568E+00 -0.198330E+00 -0.172975E+00 -0.157518E+00 -0.137442E+00 -0.133908E+00 -0.112607E+00 -0.991282E-01 -0.915787E-01 -0.888893E-01 -0.762506E-01 -0.573578E-01 -0.246023E-01  0.111380E-01  0.198338E-01  0.623927E-01  0.903686E-01  0.113372E+00  0.137329E+00  0.150989E+00  0.167670E+00  0.174070E+00  0.192093E+00  0.195139E+00  0.204303E+00
  0.187782E+02 -0.755952E+00 -0.700233E+00 -0.685305E+00 -0.338715E+00 -0.231712E+00 -0.216681E+00 -0.206269E+00 -0.197776E+00 -0.172632E+00 -0.157878E+00 -0.137567E+00 -0.131552E+00 -0.112502E+00 -0.989407E-01 -0.915159E-01 -0.865551E-01 -0.773423E-01 -0.572687E-01 -0.227168E-01  0.173107E-01  0.289846E-01  0.644080E-01  0.882742E-01  0.976485E-01  0.122732E+00  0.143906E+00  0.152214E+00  0.170234E+00  0.174350E+00  0.185057E+00  0.189206E+00
  0.188598E+02 -0.755883E+00 -0.700263E+00 -0.685258E+00 -0.340327E+00 -0.231404E+00 -0.216458E+00 -0.206112E+00 -0.197291E+00 -0.172179E+00 -0.158130E+00 -0.137423E+00 -0.129638E+00 -0.112751E+00 -0.989112E-01 -0.910672E-01 -0.836499E-01 -0.786878E-01 -0.572750E-01 -0.201200E-01  0.239851E-01  0.423061E-01  0.614875E-01  0.859409E-01  0.923632E-01  0.103237E+00  0.127180E+00  0.148214E+00  0.153939E+00  0.170794E+00  0.178157E+00  0.181474E+00
  0.189415E+02 -0.755853E+00 -0.700275E+00 -0.685239E+00 -0.340981E+00 -0.231296E+00 -0.216291E+00 -0.206088E+00 -0.197115E+00 -0.171928E+00 -0.158214E+00 -0.137337E+00 -0.128914E+00 -0.112928E+00 -0.989519E-01 -0.907822E-01 -0.821364E-01 -0.794602E-01 -0.573106E-01 -0.187037E-01  0.268826E-01  0.512742E-01  0.600894E-01  0.769506E-01  0.885560E-01  0.108910E+00  0.117569E+00  0.137503E+00  0.158343E+00  0.162750E+00  0.174218E+00  0.176339E+00
  0.190231E+02 -0.755883E+00 -0.700263E+00 -0.685258E+00 -0.340328E+00 -0.231405E+00 -0.216459E+00 -0.206109E+00 -0.197292E+00 -0.172177E+00 -0.158131E+00 -0.137422E+00 -0.129639E+00 -0.112751E+00 -0.989124E-01 -0.910700E-01 -0.836487E-01 -0.786874E-01 -0.572731E-01 -0.200293E-01  0.239944E-01  0.411082E-01  0.650159E-01  0.774741E-01  0.959553E-01  0.110879E+00  0.127184E+00  0.142120E+00  0.153805E+00  0.167120E+00  0.176681E+00  0.179273E+00
  0.191047E+02 -0.755952E+00 -0.700233E+00 -0.685305E+00 -0.338716E+00 -0.231712E+00 -0.216679E+00 -0.206268E+00 -0.197777E+00 -0.172633E+00 -0.157877E+00 -0.137567E+00 -0.131555E+00 -0.112501E+00 -0.989439E-01 -0.915195E-01 -0.865506E-01 -0.773416E-01 -0.572659E-01 -0.225549E-01  0.172537E-01  0.280085E-01  0.671417E-01  0.819358E-01  0.107998E+00  0.121102E+00  0.134317E+00  0.158046E+00  0.164947E+00  0.173166E+00  0.185446E+00  0.193147E+00
  0.191863E+02 -0.756021E+00 -0.700202E+00 -0.685352E+00 -0.337061E+00 -0.232086E+00 -0.216716E+00 -0.206572E+00 -0.198330E+00 -0.172976E+00 -0.157515E+00 -0.137443E+00 -0.133909E+00 -0.112603E+00 -0.991304E-01 -0.915808E-01 -0.888838E-01 -0.762494E-01 -0.573567E-01 -0.244625E-01  0.110200E-01  0.193260E-01  0.631489E-01  0.908715E-01  0.116800E+00  0.129908E+00  0.148298E+00  0.169049E+00  0.185279E+00  0.191311E+00  0.194231E+00  0.199481E+00
  0.197216E+02 -0.755978E+00 -0.700269E+00 -0.685376E+00 -0.336738E+00 -0.231439E+00 -0.216052E+00 -0.206440E+00 -0.198399E+00 -0.173385E+00 -0.158761E+00 -0.137498E+00 -0.134450E+00 -0.112979E+00 -0.991716E-01 -0.912731E-01 -0.887518E-01 -0.761189E-01 -0.588296E-01 -0.251661E-01  0.917875E-02  0.204449E-01  0.641028E-01  0.934972E-01  0.115307E+00  0.137788E+00  0.149604E+00  0.169875E+00  0.178617E+00  0.187197E+00  0.189590E+00  0.201054E+00
  0.198032E+02 -0.755925E+00 -0.700295E+00 -0.685342E+00 -0.338052E+00 -0.230920E+00 -0.215781E+00 -0.206048E+00 -0.198130E+00 -0.173412E+00 -0.159150E+00 -0.137855E+00 -0.132455E+00 -0.112799E+00 -0.989815E-01 -0.913389E-01 -0.867723E-01 -0.767576E-01 -0.590770E-01 -0.246744E-01  0.137924E-01  0.271180E-01  0.651337E-01  0.913014E-01  0.101084E+00  0.136042E+00  0.141648E+00  0.156718E+00  0.166443E+00  0.172270E+00  0.190192E+00  0.202094E+00
  0.198848E+02 -0.755856E+00 -0.700326E+00 -0.685295E+00 -0.339676E+00 -0.230630E+00 -0.215611E+00 -0.205934E+00 -0.197525E+00 -0.173079E+00 -0.159153E+00 -0.137967E+00 -0.130395E+00 -0.112958E+00 -0.989463E-01 -0.909118E-01 -0.838856E-01 -0.781012E-01 -0.590794E-01 -0.226694E-01  0.201081E-01  0.388702E-01  0.639757E-01  0.877796E-01  0.984158E-01  0.111473E+00  0.131572E+00  0.143451E+00  0.155692E+00  0.159444E+00  0.183510E+00  0.194032E+00
  0.199664E+02 -0.755810E+00 -0.700343E+00 -0.685263E+00 -0.340671E+00 -0.230640E+00 -0.215772E+00 -0.206014E+00 -0.196977E+00 -0.172510E+00 -0.159055E+00 -0.137790E+00 -0.129270E+00 -0.113185E+00 -0.989972E-01 -0.904033E-01 -0.820197E-01 -0.795099E-01 -0.587069E-01 -0.195561E-01  0.236187E-01  0.521387E-01  0.611568E-01  0.843106E-01  0.909267E-01  0.107750E+00  0.121532E+00  0.129322E+00  0.149354E+00  0.155458E+00  0.176583E+00  0.188762E+00
  0.200480E+02 -0.755815E+00 -0.700337E+00 -0.685264E+00 -0.340489E+00 -0.230897E+00 -0.216357E+00 -0.206122E+00 -0.196714E+00 -0.172204E+00 -0.158920E+00 -0.137653E+00 -0.129432E+00 -0.113056E+00 -0.989516E-01 -0.903955E-01 -0.833246E-01 -0.792852E-01 -0.580640E-01 -0.179465E-01  0.215191E-01  0.502124E-01  0.658350E-01  0.816104E-01  0.901352E-01  0.112911E+00  0.121899E+00  0.131440E+00  0.145592E+00  0.152702E+00  0.175431E+00  0.189162E+00
  0.201297E+02 -0.755868E+00 -0.700312E+00 -0.685298E+00 -0.339221E+00 -0.231351E+00 -0.216858E+00 -0.206344E+00 -0.196893E+00 -0.172338E+00 -0.158575E+00 -0.137867E+00 -0.130712E+00 -0.112760E+00 -0.989548E-01 -0.908094E-01 -0.859060E-01 -0.782579E-01 -0.576816E-01 -0.195641E-01  0.165048E-01  0.369596E-01  0.722044E-01  0.805785E-01  0.106694E+00  0.113528E+00  0.129921E+00  0.139720E+00  0.153999E+00  0.161652E+00  0.175233E+00  0.191812E+00
  0.202113E+02 -0.755937E+00 -0.700280E+00 -0.685345E+00 -0.337575E+00 -0.231794E+00 -0.216807E+00 -0.206663E+00 -0.197469E+00 -0.172690E+00 -0.158173E+00 -0.138183E+00 -0.132620E+00 -0.112775E+00 -0.991404E-01 -0.910422E-01 -0.881509E-01 -0.770840E-01 -0.578521E-01 -0.223476E-01  0.113585E-01  0.257051E-01  0.687372E-01  0.910058E-01  0.112211E+00  0.128096E+00  0.138829E+00  0.147754E+00  0.170962E+00  0.176867E+00  0.188913E+00  0.196413E+00
  0.202929E+02 -0.755983E+00 -0.700263E+00 -0.685377E+00 -0.336534E+00 -0.231847E+00 -0.216416E+00 -0.206753E+00 -0.198106E+00 -0.173100E+00 -0.158223E+00 -0.137881E+00 -0.134369E+00 -0.113027E+00 -0.992590E-01 -0.910764E-01 -0.892175E-01 -0.762701E-01 -0.583608E-01 -0.243759E-01  0.839042E-02  0.199103E-01  0.649584E-01  0.951708E-01  0.123557E+00  0.131332E+00  0.143214E+00  0.167747E+00  0.176882E+00  0.183576E+00  0.199720E+00  0.206212E+00
  0.208281E+02 -0.755804E+00 -0.700465E+00 -0.685387E+00 -0.337626E+00 -0.229447E+00 -0.214377E+00 -0.205896E+00 -0.197947E+00 -0.174241E+00 -0.161579E+00 -0.138768E+00 -0.132876E+00 -0.113342E+00 -0.990043E-01 -0.906851E-01 -0.862155E-01 -0.768708E-01 -0.621529E-01 -0.253648E-01  0.113617E-01  0.316566E-01  0.688092E-01  0.959045E-01  0.102065E+00  0.133424E+00  0.139141E+00  0.154556E+00  0.166096E+00  0.179078E+00  0.180752E+00  0.192246E+00
  0.209098E+02 -0.755751E+00 -0.700491E+00 -0.685353E+00 -0.338913E+00 -0.228964E+00 -0.214070E+00 -0.205668E+00 -0.197582E+00 -0.174430E+00 -0.161465E+00 -0.139019E+00 -0.131285E+00 -0.113349E+00 -0.989321E-01 -0.903265E-01 -0.837591E-01 -0.777244E-01 -0.624334E-01 -0.250416E-01  0.160465E-01  0.409446E-01  0.669286E-01  0.914880E-01  0.101942E+00  0.117313E+00  0.129876E+00  0.142267E+00  0.157018E+00  0.166318E+00  0.179643E+00  0.193310E+00
  0.209914E+02 -0.755705E+00 -0.700509E+00 -0.685321E+00 -0.339921E+00 -0.228997E+00 -0.214339E+00 -0.205803E+00 -0.196813E+00 -0.173962E+00 -0.161149E+00 -0.138959E+00 -0.130111E+00 -0.113601E+00 -0.990148E-01 -0.897254E-01 -0.817637E-01 -0.794234E-01 -0.620344E-01 -0.221626E-01  0.192570E-01  0.540060E-01  0.646449E-01  0.907323E-01  0.100005E+00  0.110589E+00  0.115105E+00  0.123480E+00  0.147938E+00  0.161934E+00  0.167816E+00  0.188181E+00
  0.210730E+02 -0.755693E+00 -0.700507E+00 -0.685309E+00 -0.340074E+00 -0.229422E+00 -0.215280E+00 -0.206019E+00 -0.196047E+00 -0.173223E+00 -0.160967E+00 -0.138720E+00 -0.129814E+00 -0.113621E+00 -0.990337E-01 -0.894009E-01 -0.829090E-01 -0.797922E-01 -0.609770E-01 -0.180883E-01  0.174763E-01  0.596730E-01  0.713071E-01  0.861463E-01  0.917446E-01  0.107985E+00  0.112666E+00  0.128019E+00  0.138760E+00  0.153946E+00  0.168379E+00  0.180954E+00
  0.211546E+02 -0.755722E+00 -0.700488E+00 -0.685325E+00 -0.339279E+00 -0.230110E+00 -0.216224E+00 -0.206317E+00 -0.195699E+00 -0.172759E+00 -0.160735E+00 -0.138917E+00 -0.130193E+00 -0.113406E+00 -0.990580E-01 -0.896064E-01 -0.852978E-01 -0.791270E-01 -0.599883E-01 -0.167460E-01  0.126425E-01  0.518921E-01  0.756789E-01  0.868386E-01  0.984562E-01  0.105829E+00  0.122259E+00  0.133136E+00  0.144417E+00  0.155256E+00  0.165254E+00  0.182535E+00
  0.212362E+02 -0.755775E+00 -0.700462E+00 -0.685359E+00 -0.337978E+00 -0.230774E+00 -0.216407E+00 -0.206658E+00 -0.196006E+00 -0.172715E+00 -0.160384E+00 -0.139553E+00 -0.131091E+00 -0.113365E+00 -0.992158E-01 -0.900062E-01 -0.870467E-01 -0.782163E-01 -0.597889E-01 -0.189634E-01  0.898037E-02  0.392274E-01  0.775465E-01  0.909429E-01  0.105526E+00  0.116682E+00  0.132142E+00  0.137945E+00  0.154847E+00  0.160857E+00  0.176157E+00  0.195558E+00
  0.213179E+02 -0.755821E+00 -0.700444E+00 -0.685392E+00 -0.336942E+00 -0.230889E+00 -0.215826E+00 -0.206792E+00 -0.196786E+00 -0.173063E+00 -0.160421E+00 -0.139697E+00 -0.132415E+00 -0.113587E+00 -0.993344E-01 -0.902617E-01 -0.879260E-01 -0.773498E-01 -0.604527E-01 -0.219450E-01  0.745558E-02  0.306595E-01  0.729295E-01  0.994614E-01  0.114565E+00  0.121370E+00  0.137951E+00  0.145288E+00  0.164449E+00  0.174633E+00  0.186373E+00  0.195565E+00
  0.213995E+02 -0.755832E+00 -0.700445E+00 -0.685403E+00 -0.336798E+00 -0.230281E+00 -0.215007E+00 -0.206452E+00 -0.197599E+00 -0.173652E+00 -0.161070E+00 -0.139002E+00 -0.133442E+00 -0.113583E+00 -0.992309E-01 -0.905546E-01 -0.876832E-01 -0.768295E-01 -0.614160E-01 -0.241354E-01  0.819860E-02  0.280341E-01  0.700649E-01  0.997887E-01  0.111365E+00  0.129622E+00  0.142342E+00  0.155640E+00  0.166510E+00  0.174084E+00  0.186845E+00  0.198583E+00
  0.219347E+02 -0.755629E+00 -0.700663E+00 -0.685397E+00 -0.338490E+00 -0.227412E+00 -0.212442E+00 -0.205602E+00 -0.197476E+00 -0.175486E+00 -0.163597E+00 -0.140185E+00 -0.131677E+00 -0.113650E+00 -0.989292E-01 -0.896705E-01 -0.832760E-01 -0.779292E-01 -0.653640E-01 -0.262171E-01  0.154998E-01  0.481485E-01  0.668025E-01  0.905917E-01  0.103910E+00  0.110521E+00  0.130768E+00  0.150183E+00  0.162435E+00  0.168623E+00  0.178715E+00  0.183619E+00
